ICD-9-CM CODE,CCS LVL 1,'CCS LVL 1 LABEL',CCS LVL 2,'CCS LVL 2 LABEL',CCS LVL 3,'CCS LVL 3 LABEL',CCS LVL 4,'CCS LVL 4 LABEL'
37843,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37844,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37845,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37850,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37851,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37852,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37853,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37854,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37855,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37856,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37860,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37861,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37862,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37863,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37871,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37872,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37873,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37881,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37882,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37883,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37884,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37885,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37886,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37887,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
3789,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37911,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37912,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37913,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37914,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37915,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37916,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37919,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37921,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37922,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37923,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37924,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37925,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37926,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37927,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37929,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37931,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37932,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37933,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37934,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37939,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37940,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37941,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37942,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37943,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37945,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37946,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37949,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37950,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37951,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37952,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37953,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37954,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37955,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37956,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37957,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37958,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37959,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
3798,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37990,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37991,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37992,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37993,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
37999,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
78193,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V411,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V425,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V430,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V456,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V4561,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V4569,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V522,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V531,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
V720,6,Diseases of the nervous system and sense organs,6.7,Eye disorders,6.7.6,Other eye disorders [91.],NA,NA
38200,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
38201,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
38202,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
3821,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
3822,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
3823,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
3824,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
3829,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.1,Suppurative and unspecified otitis media
0552,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38100,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38101,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38102,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38103,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38104,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38105,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38106,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38110,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38119,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38120,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38129,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3813,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3814,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38150,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38151,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38152,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38160,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38161,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38162,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38163,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3817,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38181,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38189,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3819,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38300,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38301,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38302,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3831,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38320,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38321,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38322,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38330,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38331,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38332,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38333,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38381,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
38389,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
3839,6,Diseases of the nervous system and sense organs,6.8,Ear conditions,6.8.1,Otitis media and related conditions [92.],6.8.1.2,Other otitis media and related conditions
