"icd","ccs","ccsdesc","icd_chp"
"36515",88,"Glaucoma","diseases of the sense organs"
"36520",88,"Glaucoma","diseases of the sense organs"
"36521",88,"Glaucoma","diseases of the sense organs"
"36522",88,"Glaucoma","diseases of the sense organs"
"36523",88,"Glaucoma","diseases of the sense organs"
"36524",88,"Glaucoma","diseases of the sense organs"
"36531",88,"Glaucoma","diseases of the sense organs"
"36532",88,"Glaucoma","diseases of the sense organs"
"36541",88,"Glaucoma","diseases of the sense organs"
"36542",88,"Glaucoma","diseases of the sense organs"
"36543",88,"Glaucoma","diseases of the sense organs"
"36544",88,"Glaucoma","diseases of the sense organs"
"36551",88,"Glaucoma","diseases of the sense organs"
"36552",88,"Glaucoma","diseases of the sense organs"
"36559",88,"Glaucoma","diseases of the sense organs"
"36560",88,"Glaucoma","diseases of the sense organs"
"36561",88,"Glaucoma","diseases of the sense organs"
"36562",88,"Glaucoma","diseases of the sense organs"
"36563",88,"Glaucoma","diseases of the sense organs"
"36564",88,"Glaucoma","diseases of the sense organs"
"36565",88,"Glaucoma","diseases of the sense organs"
"36570",88,"Glaucoma","diseases of the sense organs"
"36571",88,"Glaucoma","diseases of the sense organs"
"36572",88,"Glaucoma","diseases of the sense organs"
"36573",88,"Glaucoma","diseases of the sense organs"
"36574",88,"Glaucoma","diseases of the sense organs"
"36581",88,"Glaucoma","diseases of the sense organs"
"36582",88,"Glaucoma","diseases of the sense organs"
"36583",88,"Glaucoma","diseases of the sense organs"
"36589",88,"Glaucoma","diseases of the sense organs"
"3659",88,"Glaucoma","diseases of the sense organs"
"36600",86,"Cataract","diseases of the sense organs"
"36601",86,"Cataract","diseases of the sense organs"
"36602",86,"Cataract","diseases of the sense organs"
"36603",86,"Cataract","diseases of the sense organs"
"36604",86,"Cataract","diseases of the sense organs"
"36609",86,"Cataract","diseases of the sense organs"
"36610",86,"Cataract","diseases of the sense organs"
"36611",86,"Cataract","diseases of the sense organs"
"36612",86,"Cataract","diseases of the sense organs"
"36613",86,"Cataract","diseases of the sense organs"
"36614",86,"Cataract","diseases of the sense organs"
"36615",86,"Cataract","diseases of the sense organs"
"36616",86,"Cataract","diseases of the sense organs"
"36617",86,"Cataract","diseases of the sense organs"
"36618",86,"Cataract","diseases of the sense organs"
"36619",86,"Cataract","diseases of the sense organs"
"36620",86,"Cataract","diseases of the sense organs"
"36621",86,"Cataract","diseases of the sense organs"
"36622",86,"Cataract","diseases of the sense organs"
"36623",86,"Cataract","diseases of the sense organs"
"36630",86,"Cataract","diseases of the sense organs"
"36631",86,"Cataract","diseases of the sense organs"
"36632",86,"Cataract","diseases of the sense organs"
"36633",86,"Cataract","diseases of the sense organs"
"36634",86,"Cataract","diseases of the sense organs"
"36641",86,"Cataract","diseases of the sense organs"
"36642",86,"Cataract","diseases of the sense organs"
"36643",86,"Cataract","diseases of the sense organs"
"36644",86,"Cataract","diseases of the sense organs"
"36645",86,"Cataract","diseases of the sense organs"
"36646",86,"Cataract","diseases of the sense organs"
"36650",86,"Cataract","diseases of the sense organs"
"36651",86,"Cataract","diseases of the sense organs"
"36652",86,"Cataract","diseases of the sense organs"
"36653",86,"Cataract","diseases of the sense organs"
"3668",86,"Cataract","diseases of the sense organs"
"3669",86,"Cataract","diseases of the sense organs"
"3670",89,"Blindness","diseases of the sense organs"
"3671",89,"Blindness","diseases of the sense organs"
"36720",89,"Blindness","diseases of the sense organs"
"36721",89,"Blindness","diseases of the sense organs"
"36722",89,"Blindness","diseases of the sense organs"
"36731",89,"Blindness","diseases of the sense organs"
"36732",89,"Blindness","diseases of the sense organs"
"3674",89,"Blindness","diseases of the sense organs"
"36751",89,"Blindness","diseases of the sense organs"
"36752",89,"Blindness","diseases of the sense organs"
"36753",89,"Blindness","diseases of the sense organs"
"36781",89,"Blindness","diseases of the sense organs"
"36789",89,"Blindness","diseases of the sense organs"
"3679",89,"Blindness","diseases of the sense organs"
"36800",89,"Blindness","diseases of the sense organs"
"36801",89,"Blindness","diseases of the sense organs"
"36802",89,"Blindness","diseases of the sense organs"
"36803",89,"Blindness","diseases of the sense organs"
"36810",89,"Blindness","diseases of the sense organs"
"36811",89,"Blindness","diseases of the sense organs"
"36812",89,"Blindness","diseases of the sense organs"
"36813",89,"Blindness","diseases of the sense organs"
"36814",89,"Blindness","diseases of the sense organs"
"36815",89,"Blindness","diseases of the sense organs"
"36816",89,"Blindness","diseases of the sense organs"
"3682",89,"Blindness","diseases of the sense organs"
"36830",89,"Blindness","diseases of the sense organs"
"36831",89,"Blindness","diseases of the sense organs"
"36832",89,"Blindness","diseases of the sense organs"
"36833",89,"Blindness","diseases of the sense organs"
"36834",89,"Blindness","diseases of the sense organs"
"36840",89,"Blindness","diseases of the sense organs"
"36841",89,"Blindness","diseases of the sense organs"
"36842",89,"Blindness","diseases of the sense organs"
"36843",89,"Blindness","diseases of the sense organs"
"36844",89,"Blindness","diseases of the sense organs"
"36845",89,"Blindness","diseases of the sense organs"
"36846",89,"Blindness","diseases of the sense organs"
"36847",89,"Blindness","diseases of the sense organs"
"36851",89,"Blindness","diseases of the sense organs"
"36852",89,"Blindness","diseases of the sense organs"
"36853",89,"Blindness","diseases of the sense organs"
"36854",89,"Blindness","diseases of the sense organs"
"36855",89,"Blindness","diseases of the sense organs"
"36859",89,"Blindness","diseases of the sense organs"
"36860",89,"Blindness","diseases of the sense organs"
"36861",89,"Blindness","diseases of the sense organs"
"36862",89,"Blindness","diseases of the sense organs"
"36863",89,"Blindness","diseases of the sense organs"
"36869",89,"Blindness","diseases of the sense organs"
"3688",89,"Blindness","diseases of the sense organs"
"3689",89,"Blindness","diseases of the sense organs"
"36900",89,"Blindness","diseases of the sense organs"
"36901",89,"Blindness","diseases of the sense organs"
"36902",89,"Blindness","diseases of the sense organs"
"36903",89,"Blindness","diseases of the sense organs"
"36904",89,"Blindness","diseases of the sense organs"
"36905",89,"Blindness","diseases of the sense organs"
"36906",89,"Blindness","diseases of the sense organs"
"36907",89,"Blindness","diseases of the sense organs"
"36908",89,"Blindness","diseases of the sense organs"
"36910",89,"Blindness","diseases of the sense organs"
"36911",89,"Blindness","diseases of the sense organs"
"36912",89,"Blindness","diseases of the sense organs"
"36913",89,"Blindness","diseases of the sense organs"
"36914",89,"Blindness","diseases of the sense organs"
"36915",89,"Blindness","diseases of the sense organs"
"36916",89,"Blindness","diseases of the sense organs"
"36917",89,"Blindness","diseases of the sense organs"
"36918",89,"Blindness","diseases of the sense organs"
"36920",89,"Blindness","diseases of the sense organs"
"36921",89,"Blindness","diseases of the sense organs"
"36922",89,"Blindness","diseases of the sense organs"
"36923",89,"Blindness","diseases of the sense organs"
"36924",89,"Blindness","diseases of the sense organs"
"36925",89,"Blindness","diseases of the sense organs"
"3693",89,"Blindness","diseases of the sense organs"
"3694",89,"Blindness","diseases of the sense organs"
"36960",89,"Blindness","diseases of the sense organs"
"36961",89,"Blindness","diseases of the sense organs"
"36962",89,"Blindness","diseases of the sense organs"
"36963",89,"Blindness","diseases of the sense organs"
"36964",89,"Blindness","diseases of the sense organs"
"36965",89,"Blindness","diseases of the sense organs"
"36966",89,"Blindness","diseases of the sense organs"
"36967",89,"Blindness","diseases of the sense organs"
"36968",89,"Blindness","diseases of the sense organs"
"36969",89,"Blindness","diseases of the sense organs"
"36970",89,"Blindness","diseases of the sense organs"
"36971",89,"Blindness","diseases of the sense organs"
"36972",89,"Blindness","diseases of the sense organs"
"36973",89,"Blindness","diseases of the sense organs"
"36974",89,"Blindness","diseases of the sense organs"
"36975",89,"Blindness","diseases of the sense organs"
"36976",89,"Blindness","diseases of the sense organs"
"3698",89,"Blindness","diseases of the sense organs"
"3699",89,"Blindness","diseases of the sense organs"
"37000",91,"Other eye dx","diseases of the sense organs"
"37001",91,"Other eye dx","diseases of the sense organs"
"37002",91,"Other eye dx","diseases of the sense organs"
"37003",91,"Other eye dx","diseases of the sense organs"
"37004",91,"Other eye dx","diseases of the sense organs"
"37005",91,"Other eye dx","diseases of the sense organs"
"37006",91,"Other eye dx","diseases of the sense organs"
"37007",91,"Other eye dx","diseases of the sense organs"
"37020",90,"Eye infectn","diseases of the sense organs"
"37021",90,"Eye infectn","diseases of the sense organs"
"37022",90,"Eye infectn","diseases of the sense organs"
"37023",90,"Eye infectn","diseases of the sense organs"
"37024",90,"Eye infectn","diseases of the sense organs"
"37031",90,"Eye infectn","diseases of the sense organs"
"37032",90,"Eye infectn","diseases of the sense organs"
"37033",90,"Eye infectn","diseases of the sense organs"
"37034",90,"Eye infectn","diseases of the sense organs"
"37035",90,"Eye infectn","diseases of the sense organs"
"37040",90,"Eye infectn","diseases of the sense organs"
"37044",90,"Eye infectn","diseases of the sense organs"
"37049",90,"Eye infectn","diseases of the sense organs"
"37050",90,"Eye infectn","diseases of the sense organs"
"37052",90,"Eye infectn","diseases of the sense organs"
"37054",90,"Eye infectn","diseases of the sense organs"
"37055",90,"Eye infectn","diseases of the sense organs"
"37059",90,"Eye infectn","diseases of the sense organs"
"37060",91,"Other eye dx","diseases of the sense organs"
"37061",91,"Other eye dx","diseases of the sense organs"
"37062",91,"Other eye dx","diseases of the sense organs"
"37063",91,"Other eye dx","diseases of the sense organs"
"37064",91,"Other eye dx","diseases of the sense organs"
"3708",90,"Eye infectn","diseases of the sense organs"
"3709",90,"Eye infectn","diseases of the sense organs"
"37100",91,"Other eye dx","diseases of the sense organs"
"37101",91,"Other eye dx","diseases of the sense organs"
"37102",91,"Other eye dx","diseases of the sense organs"
"37103",91,"Other eye dx","diseases of the sense organs"
"37104",91,"Other eye dx","diseases of the sense organs"
"37105",91,"Other eye dx","diseases of the sense organs"
"37110",91,"Other eye dx","diseases of the sense organs"
"37111",91,"Other eye dx","diseases of the sense organs"
"37112",91,"Other eye dx","diseases of the sense organs"
"37113",91,"Other eye dx","diseases of the sense organs"
"37114",91,"Other eye dx","diseases of the sense organs"
"37115",91,"Other eye dx","diseases of the sense organs"
"37116",91,"Other eye dx","diseases of the sense organs"
"37120",91,"Other eye dx","diseases of the sense organs"
"37121",91,"Other eye dx","diseases of the sense organs"
"37122",91,"Other eye dx","diseases of the sense organs"
"37123",91,"Other eye dx","diseases of the sense organs"
"37124",91,"Other eye dx","diseases of the sense organs"
"37130",91,"Other eye dx","diseases of the sense organs"
"37131",91,"Other eye dx","diseases of the sense organs"
"37132",91,"Other eye dx","diseases of the sense organs"
"37133",91,"Other eye dx","diseases of the sense organs"
"37140",91,"Other eye dx","diseases of the sense organs"
"37141",91,"Other eye dx","diseases of the sense organs"
"37142",91,"Other eye dx","diseases of the sense organs"
"37143",91,"Other eye dx","diseases of the sense organs"
"37144",91,"Other eye dx","diseases of the sense organs"
"37145",91,"Other eye dx","diseases of the sense organs"
"37146",91,"Other eye dx","diseases of the sense organs"
"37148",91,"Other eye dx","diseases of the sense organs"
"37149",91,"Other eye dx","diseases of the sense organs"
"37150",91,"Other eye dx","diseases of the sense organs"
"37151",91,"Other eye dx","diseases of the sense organs"
"37152",91,"Other eye dx","diseases of the sense organs"
"37153",91,"Other eye dx","diseases of the sense organs"
"37154",91,"Other eye dx","diseases of the sense organs"
"37155",91,"Other eye dx","diseases of the sense organs"
"37156",91,"Other eye dx","diseases of the sense organs"
"37157",91,"Other eye dx","diseases of the sense organs"
"37158",91,"Other eye dx","diseases of the sense organs"
"37160",91,"Other eye dx","diseases of the sense organs"
"37161",91,"Other eye dx","diseases of the sense organs"
"37162",91,"Other eye dx","diseases of the sense organs"
"37170",91,"Other eye dx","diseases of the sense organs"
"37171",91,"Other eye dx","diseases of the sense organs"
"37172",91,"Other eye dx","diseases of the sense organs"
"37173",91,"Other eye dx","diseases of the sense organs"
"37181",91,"Other eye dx","diseases of the sense organs"
"37182",91,"Other eye dx","diseases of the sense organs"
"37189",91,"Other eye dx","diseases of the sense organs"
"3719",91,"Other eye dx","diseases of the sense organs"
"37200",90,"Eye infectn","diseases of the sense organs"
"37201",90,"Eye infectn","diseases of the sense organs"
"37202",90,"Eye infectn","diseases of the sense organs"
"37203",90,"Eye infectn","diseases of the sense organs"
"37204",90,"Eye infectn","diseases of the sense organs"
"37205",90,"Eye infectn","diseases of the sense organs"
"37206",90,"Eye infectn","diseases of the sense organs"
"37210",90,"Eye infectn","diseases of the sense organs"
"37211",90,"Eye infectn","diseases of the sense organs"
"37212",90,"Eye infectn","diseases of the sense organs"
